Country,iso3,Year,SPAR_Overall,C.1.1.1,C.1,C.2.1.1,C.2.1.2,C.2,C.3.1.1,C.3.2.1,C.3,C.4.1.1,C.4.2.1,C.4,C.5.1.1,C.5.2.1,C.5,C.6.1.1,C.6,C.7.1.1,C.7,C.8.1.1,C.8.2.1,C.8,C.9.1.1,C.9.2.1,C.9.3.1,C.9,C.10.1.1,C.10,C.11.1.1,C.11,C.12.1.1,C.12,C.13.1.1,C.13,C.1.1,C.1.2,C.1.3,C.2.1,C.2.2,C.3.1,C.4.1,C.5.1,C.5.2,C.5.3,C.6.1,C.6.2,C.7.1,C.8.1,C.8.2,C.8.3,C.9.1,C.9.2,C.9.3,C.10.1,C.11.1,C.11.2,C.12.1,C.13.1,C.2.3,C.3.2,C.4.2,C.4.3,C.4.4,C.4.5,C.7.2,C.7.3,C.10.2,C.10.3,C.11.3,C.14.1,C.14,C.15.1,C.15
MYS,MYS,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,MDV,2017,63.0,75.0,75.0,100.0,100.0,100.0,100.0,90.0,95.0,89.0,75.0,82.0,67.0,40.0,53.0,71.0,71.0,40.0,40.0,83.0,100.0,92.0,82.0,0.0,17.0,33.0,67.0,67.0,67.0,67.0,31.0,31.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,MNG,2017,87.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,85.0,89.0,100.0,94.0,100.0,60.0,80.0,86.0,86.0,40.0,40.0,92.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,77.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,MMR,2017,62.0,100.0,100.0,33.0,60.0,47.0,100.0,90.0,95.0,78.0,62.0,70.0,50.0,20.0,35.0,57.0,57.0,40.0,40.0,100.0,60.0,80.0,64.0,0.0,0.0,21.0,89.0,89.0,67.0,67.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,NPL,2017,22.0,0.0,,0.0,20.0,10.0,20.0,30.0,25.0,67.0,12.0,40.0,0.0,40.0,20.0,29.0,29.0,0.0,,58.0,80.0,69.0,27.0,50.0,100.0,59.0,33.0,33.0,7.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,OMN,2017,90.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,50.0,80.0,100.0,100.0,100.0,100.0,69.0,69.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,PAK,2017,51.0,75.0,75.0,100.0,100.0,100.0,80.0,60.0,70.0,89.0,0.0,44.0,33.0,0.0,17.0,29.0,29.0,60.0,60.0,75.0,60.0,68.0,36.0,0.0,0.0,12.0,67.0,67.0,53.0,53.0,23.0,23.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,PHL,2017,81.0,100.0,100.0,100.0,80.0,90.0,100.0,80.0,90.0,100.0,75.0,88.0,100.0,80.0,90.0,100.0,100.0,40.0,40.0,100.0,100.0,100.0,64.0,25.0,0.0,30.0,89.0,89.0,80.0,80.0,85.0,85.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QAT,2017,76.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,75.0,89.0,75.0,82.0,100.0,100.0,100.0,57.0,57.0,0.0,,92.0,100.0,96.0,82.0,50.0,50.0,61.0,100.0,100.0,73.0,73.0,46.0,46.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,KOR,2017,98.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,100.0,100.0,88.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,SAU,2017,99.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,SGP,2017,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,LKA,2017,76.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,89.0,100.0,94.0,50.0,40.0,45.0,57.0,57.0,80.0,80.0,75.0,40.0,58.0,91.0,100.0,100.0,97.0,56.0,56.0,80.0,80.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,SYR,2017,64.0,50.0,50.0,67.0,20.0,43.0,100.0,0.0,50.0,89.0,100.0,94.0,33.0,40.0,37.0,43.0,43.0,40.0,40.0,100.0,80.0,90.0,73.0,100.0,100.0,91.0,100.0,100.0,87.0,87.0,38.0,38.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,TJK,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,THA,2017,97.0,100.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,TLS,2017,73.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,78.0,62.0,70.0,100.0,60.0,80.0,100.0,100.0,40.0,40.0,100.0,100.0,100.0,55.0,0.0,0.0,18.0,89.0,89.0,100.0,100.0,54.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,TUR,2017,88.0,75.0,75.0,100.0,100.0,100.0,40.0,90.0,65.0,100.0,100.0,100.0,100.0,60.0,80.0,86.0,86.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,97.0,89.0,89.0,93.0,93.0,54.0,54.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,TKM,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,ARE,2017,97.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,100.0,88.0,94.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,83.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,UZB,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,VNM,2017,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,94.0,83.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,96.0,82.0,100.0,100.0,94.0,100.0,100.0,93.0,93.0,85.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,YEM,2017,48.0,75.0,75.0,33.0,60.0,47.0,100.0,50.0,75.0,33.0,0.0,17.0,0.0,20.0,10.0,0.0,,100.0,100.0,92.0,80.0,86.0,55.0,50.0,83.0,63.0,100.0,100.0,33.0,33.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,ALB,2017,46.0,75.0,75.0,33.0,80.0,57.0,60.0,60.0,60.0,44.0,25.0,35.0,33.0,0.0,17.0,57.0,57.0,40.0,40.0,67.0,60.0,63.0,45.0,0.0,0.0,15.0,67.0,67.0,33.0,33.0,23.0,23.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,AND,2017,29.0,75.0,75.0,0.0,60.0,30.0,100.0,40.0,70.0,0.0,88.0,44.0,17.0,0.0,8.0,14.0,14.0,0.0,,50.0,0.0,25.0,0.0,0.0,0.0,,44.0,44.0,67.0,67.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,AUT,2017,68.0,50.0,50.0,67.0,40.0,53.0,100.0,80.0,90.0,33.0,100.0,67.0,33.0,100.0,67.0,86.0,86.0,40.0,40.0,75.0,40.0,58.0,0.0,0.0,0.0,,100.0,100.0,100.0,100.0,85.0,85.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,BLR,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,BEL,2017,83.0,100.0,100.0,67.0,60.0,63.0,100.0,70.0,85.0,44.0,100.0,72.0,33.0,60.0,47.0,100.0,100.0,60.0,60.0,83.0,100.0,92.0,73.0,100.0,50.0,74.0,100.0,100.0,100.0,100.0,85.0,85.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,BIH,2017,58.0,100.0,100.0,0.0,60.0,30.0,80.0,70.0,75.0,56.0,88.0,72.0,67.0,60.0,63.0,71.0,71.0,20.0,20.0,83.0,40.0,62.0,0.0,0.0,0.0,,44.0,44.0,93.0,93.0,54.0,54.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,BGR,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,HRV,2017,71.0,50.0,50.0,33.0,40.0,37.0,80.0,70.0,75.0,67.0,100.0,83.0,100.0,80.0,90.0,43.0,43.0,40.0,40.0,92.0,60.0,76.0,73.0,100.0,100.0,91.0,100.0,100.0,87.0,87.0,85.0,85.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,CZE,2017,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,92.0,86.0,86.0,100.0,100.0,92.0,100.0,96.0,73.0,0.0,67.0,46.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,DNK,2017,90.0,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,100.0,88.0,94.0,100.0,100.0,100.0,100.0,100.0,40.0,40.0,100.0,100.0,100.0,82.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,92.0,92.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,EST,2017,70.0,25.0,25.0,33.0,60.0,47.0,100.0,90.0,95.0,78.0,62.0,70.0,83.0,80.0,82.0,86.0,86.0,40.0,40.0,83.0,80.0,82.0,45.0,0.0,0.0,15.0,100.0,100.0,100.0,100.0,77.0,77.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,FIN,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,FRA,2017,89.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,60.0,80.0,100.0,100.0,60.0,60.0,100.0,100.0,100.0,82.0,0.0,0.0,27.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,DEU,2017,97.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,GRC,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT,VAT,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,HUN,2017,82.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,78.0,100.0,89.0,83.0,100.0,92.0,86.0,86.0,0.0,,92.0,100.0,96.0,45.0,0.0,0.0,15.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,ISL,2017,72.0,100.0,100.0,100.0,60.0,80.0,60.0,70.0,65.0,67.0,75.0,71.0,100.0,100.0,100.0,86.0,86.0,60.0,60.0,67.0,40.0,53.0,73.0,75.0,50.0,66.0,78.0,78.0,80.0,80.0,54.0,54.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,IRL,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,ITA,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,LVA,2017,90.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,89.0,88.0,88.0,83.0,100.0,92.0,86.0,86.0,40.0,40.0,83.0,100.0,92.0,91.0,75.0,100.0,89.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,LIE,2017,70.0,100.0,100.0,67.0,80.0,73.0,100.0,90.0,95.0,78.0,75.0,76.0,67.0,60.0,63.0,71.0,71.0,0.0,,92.0,80.0,86.0,0.0,0.0,0.0,,100.0,100.0,87.0,87.0,92.0,92.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,LTU,2017,77.0,100.0,100.0,67.0,100.0,83.0,100.0,90.0,95.0,67.0,75.0,71.0,67.0,60.0,63.0,86.0,86.0,0.0,,50.0,20.0,35.0,91.0,50.0,100.0,80.0,100.0,100.0,93.0,93.0,92.0,92.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,LUX,2017,88.0,100.0,100.0,100.0,80.0,90.0,60.0,90.0,75.0,100.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,40.0,40.0,92.0,100.0,96.0,82.0,100.0,100.0,94.0,100.0,100.0,80.0,80.0,85.0,85.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,MLT,2017,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,94.0,0.0,100.0,50.0,100.0,100.0,0.0,,75.0,80.0,78.0,100.0,75.0,100.0,92.0,100.0,100.0,100.0,100.0,38.0,38.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,MCO,2017,81.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,100.0,75.0,88.0,83.0,100.0,92.0,29.0,29.0,60.0,60.0,75.0,100.0,88.0,91.0,100.0,100.0,97.0,78.0,78.0,100.0,100.0,54.0,54.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,MNE,2017,56.0,25.0,25.0,67.0,100.0,83.0,100.0,60.0,80.0,56.0,75.0,65.0,50.0,80.0,65.0,86.0,86.0,20.0,20.0,75.0,80.0,78.0,27.0,0.0,0.0,9.0,56.0,56.0,67.0,67.0,31.0,31.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,NLD,2017,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,60.0,60.0,92.0,100.0,96.0,100.0,75.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,MKD,2017,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,60.0,60.0,67.0,60.0,63.0,91.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,85.0,85.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,NOR,2017,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,POL,2017,74.0,50.0,50.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,88.0,94.0,83.0,80.0,82.0,43.0,43.0,0.0,,100.0,100.0,100.0,82.0,100.0,67.0,83.0,78.0,78.0,73.0,73.0,62.0,62.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,PRT,2017,91.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,89.0,88.0,88.0,100.0,100.0,100.0,86.0,86.0,60.0,60.0,100.0,100.0,100.0,82.0,100.0,50.0,77.0,89.0,89.0,93.0,93.0,100.0,100.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,MDA,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,ROU,2017,76.0,75.0,75.0,67.0,100.0,83.0,100.0,60.0,80.0,100.0,75.0,88.0,83.0,80.0,82.0,71.0,71.0,40.0,40.0,92.0,60.0,76.0,73.0,50.0,33.0,52.0,89.0,89.0,93.0,93.0,77.0,77.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,RUS,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,SMR,2017,61.0,50.0,50.0,33.0,40.0,37.0,20.0,30.0,25.0,44.0,75.0,60.0,50.0,0.0,25.0,43.0,43.0,40.0,40.0,58.0,80.0,69.0,73.0,50.0,33.0,52.0,100.0,100.0,93.0,93.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,SRB,2017,44.0,25.0,25.0,0.0,40.0,20.0,20.0,60.0,40.0,67.0,62.0,65.0,67.0,60.0,63.0,43.0,43.0,0.0,,50.0,60.0,55.0,0.0,0.0,0.0,,100.0,100.0,60.0,60.0,62.0,62.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,SVK,2017,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.0,57.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,83.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,SVN,2017,77.0,100.0,100.0,100.0,80.0,90.0,100.0,60.0,80.0,56.0,100.0,78.0,50.0,100.0,75.0,57.0,57.0,0.0,,92.0,100.0,96.0,91.0,75.0,83.0,83.0,100.0,100.0,100.0,100.0,69.0,69.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,ESP,2017,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,94.0,100.0,100.0,100.0,86.0,86.0,80.0,80.0,100.0,100.0,100.0,100.0,75.0,67.0,81.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,SWE,2017,93.0,100.0,100.0,67.0,80.0,73.0,100.0,90.0,95.0,89.0,100.0,94.0,67.0,100.0,83.0,100.0,100.0,100.0,100.0,92.0,100.0,96.0,73.0,100.0,83.0,85.0,100.0,100.0,93.0,93.0,92.0,92.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,CHE,2017,91.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,86.0,20.0,20.0,100.0,100.0,100.0,73.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,UKR,2017,50.0,75.0,75.0,0.0,60.0,30.0,80.0,50.0,65.0,44.0,25.0,35.0,50.0,60.0,55.0,0.0,,40.0,40.0,92.0,40.0,66.0,55.0,50.0,0.0,35.0,67.0,67.0,53.0,53.0,54.0,54.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,GBR,2017,89.0,100.0,100.0,100.0,80.0,90.0,100.0,80.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,40.0,92.0,100.0,96.0,36.0,75.0,50.0,54.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,DZA,2018,80.0,,100.0,,,90.0,,,80.0,,,80.0,,,60.0,,80.0,,80.0,,,53.0,,,,93.0,,60.0,,60.0,,100.0,,100.0,100.0,100.0,100.0,80.0,100.0,80.0,80.0,60.0,20.0,100.0,80.0,80.0,80.0,60.0,20.0,80.0,80.0,100.0,100.0,60.0,80.0,40.0,100.0,100.0,,,,,,,,,,,,,,,
AGO,AGO,2018,59.0,,47.0,,,80.0,,,80.0,,,20.0,,,60.0,,90.0,,60.0,,,60.0,,,,47.0,,80.0,,40.0,,40.0,,60.0,20.0,40.0,80.0,60.0,100.0,80.0,20.0,60.0,40.0,80.0,80.0,100.0,60.0,40.0,60.0,80.0,40.0,40.0,60.0,80.0,40.0,40.0,40.0,60.0,,,,,,,,,,,,,,,
BEN,BEN,2018,35.0,,33.0,,,60.0,,,20.0,,,40.0,,,60.0,,50.0,,60.0,,,27.0,,,,20.0,,40.0,,0.0,,20.0,,20.0,20.0,60.0,20.0,40.0,80.0,20.0,40.0,60.0,40.0,80.0,80.0,20.0,60.0,40.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0,20.0,20.0,,,,,,,,,,,,,,,
BWA,BWA,2018,26.0,,27.0,,,10.0,,,20.0,,,40.0,,,67.0,,40.0,,20.0,,,13.0,,,,47.0,,20.0,,0.0,,20.0,,20.0,40.0,20.0,20.0,20.0,0.0,20.0,40.0,80.0,40.0,80.0,60.0,20.0,20.0,20.0,20.0,0.0,40.0,40.0,60.0,20.0,0.0,0.0,20.0,20.0,,,,,,,,,,,,,,,
BFA,BFA,2018,29.0,,33.0,,,30.0,,,40.0,,,40.0,,,27.0,,50.0,,60.0,,,20.0,,,,13.0,,20.0,,0.0,,20.0,,20.0,20.0,40.0,40.0,20.0,40.0,40.0,40.0,20.0,20.0,40.0,60.0,40.0,60.0,20.0,20.0,20.0,0.0,0.0,40.0,20.0,0.0,0.0,20.0,20.0,,,,,,,,,,,,,,,
BDI,BDI,2018,23.0,,7.0,,,30.0,,,20.0,,,40.0,,,40.0,,50.0,,40.0,,,13.0,,,,27.0,,20.0,,10.0,,0.0,,0.0,0.0,20.0,0.0,40.0,20.0,20.0,40.0,80.0,0.0,40.0,60.0,40.0,40.0,20.0,20.0,0.0,40.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
CPV,CPV,2018,46.0,,60.0,,,50.0,,,60.0,,,80.0,,,73.0,,60.0,,40.0,,,20.0,,,,53.0,,20.0,,40.0,,20.0,,20.0,60.0,40.0,80.0,40.0,60.0,60.0,80.0,100.0,20.0,100.0,60.0,60.0,40.0,20.0,20.0,20.0,40.0,40.0,80.0,20.0,40.0,40.0,20.0,20.0,,,,,,,,,,,,,,,
CMR,CMR,2018,38.0,,27.0,,,40.0,,,60.0,,,40.0,,,47.0,,50.0,,60.0,,,33.0,,,,33.0,,20.0,,20.0,,20.0,,40.0,20.0,40.0,20.0,40.0,40.0,60.0,40.0,20.0,40.0,80.0,60.0,40.0,60.0,40.0,40.0,20.0,40.0,40.0,20.0,20.0,20.0,20.0,20.0,40.0,,,,,,,,,,,,,,,
CAF,CAF,2018,13.0,,0.0,,,0.0,,,20.0,,,0.0,,,27.0,,30.0,,20.0,,,27.0,,,,7.0,,20.0,,0.0,,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,40.0,40.0,20.0,20.0,0.0,40.0,40.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,
TCD,TCD,2018,29.0,,27.0,,,30.0,,,20.0,,,20.0,,,33.0,,70.0,,40.0,,,27.0,,,,27.0,,20.0,,20.0,,20.0,,20.0,20.0,20.0,40.0,40.0,20.0,20.0,20.0,40.0,20.0,40.0,80.0,60.0,40.0,40.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,
COM,COM,2018,19.0,,20.0,,,40.0,,,40.0,,,20.0,,,13.0,,40.0,,20.0,,,13.0,,,,20.0,,20.0,,0.0,,0.0,,0.0,20.0,40.0,0.0,60.0,20.0,40.0,20.0,20.0,0.0,20.0,60.0,20.0,20.0,20.0,20.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
COG,COG,2018,47.0,,53.0,,,60.0,,,40.0,,,40.0,,,33.0,,80.0,,80.0,,,47.0,,,,40.0,,40.0,,40.0,,20.0,,40.0,20.0,60.0,80.0,80.0,40.0,40.0,40.0,60.0,20.0,20.0,80.0,80.0,80.0,60.0,20.0,60.0,60.0,20.0,40.0,40.0,40.0,40.0,20.0,40.0,,,,,,,,,,,,,,,
